SOULFLEX INDUSTRIA E COMERCIO DE MOVEIS LTDA,,,,,,,,,Emissão: 03/09/2025 16:04:53,,
,,,,,,,,,,,
Relatório de Vendas por Período - Qtde,,,,Período:  03/07/2025  até  03/09/2025,,,,,,,Página 1 de 17
Produto,Descrição do Produto,,,,,,Qtde,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1162 ,BOX BAU GRAN 138x188 PP3,,,,,1 ,,,,,
1172 ,BOX BAU GRAN 158x198 PP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7524  Data Venda: 08/07/2025 Data fat:  08/07/25  Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
5258 ,BOX GOLD 108x198x23 COURO CARAMELO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7525  Data Venda: 08/07/2025 Data fat:  08/07/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,6 ,,,,,
6324 ,BOX GRAN 138x188x28 PP3,,,,,3 ,,,,,
6326 ,BOX GRAN 138x188x28 PP5,,,,,6 ,,,,,
,,,,,,,,,,,
Pedido: 7526  Data Venda: 09/07/2025 Data fat:  09/07/25  Vendedor: EDSON Cliente: ATUAL COLCHOES ,,,,,,,,,,,
,,,,,,,,,,,
1021 ,BOX BAU GOLD 138x188 LINHO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7528  Data Venda: 09/07/2025 Data fat:  18/07/25  Vendedor: EDSON Cliente: REALEZA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
4382 ,BOX GOLD ANTIDERRAPANTE 158x198x23 FACTON FENDI,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7529  Data Venda: 09/07/2025 Data fat:  09/07/25  Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
4352 ,BOX GOLD ANTIDERRAPANTE 158x198x23 COURO CARAMELO,,,,,1 ,,,,,
4508 ,BOX GOLD ANTIDERRAPANTE 193x203x23 COURO CARAMELO,,,,,1 ,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,1 ,,,,,
6326 ,BOX GRAN 138x188x28 PP5,,,,,1 ,,,,,
6327 ,BOX GRAN 138x188x28 SP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7530  Data Venda: 09/07/2025 Data fat:  09/07/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
6386 ,BOX GRAN 158x198x28 PP5,,,,,10 ,,,,,
6444 ,BOX GRAN 193x203x28 PP3,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7531  Data Venda: 09/07/2025 Data fat:  09/07/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
5599 ,BOX GOLD 138x188x28 FACTON BEGE,,,,,1 ,,,,,
6022 ,BOX GRAN 088x188x28 PP1,,,,,2 ,,,,,
6024 ,BOX GRAN 088x188x28 PP3,,,,,4 ,,,,,
6026 ,BOX GRAN 088x188x28 PP5,,,,,6 ,,,,,
6202 ,BOX GRAN 108x198 x28 PP1,,,,,2 ,,,,,
6204 ,BOX GRAN 108x198x28 PP3,,,,,2 ,,,,,
6206 ,BOX GRAN 108x198 x28 PP5,,,,,4 ,,,,,
6384 ,BOX GRAN 158x198x28 PP3,,,,,1 ,,,,,
6442 ,BOX GRAN 193x203x28 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7532  Data Venda: 09/07/2025 Data fat:  16/07/25  Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7533  Data Venda: 09/07/2025 Data fat:  11/07/25  Vendedor: EDSON Cliente: SONOBOM LUA NOVA ,,,,,,,,,,,
,,,,,,,,,,,
4400 ,BOX GOLD ANTIDERRAPANTE 158x198x23 LINHO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7534  Data Venda: 09/07/2025 Data fat:  04/08/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
5761 ,BOX GOLD 158x198x20 LINHO BEGE,,,,,1 ,,,,,
5884 ,BOX GOLD 193x203x15 FACTON GRAFITE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7535  Data Venda: 09/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7367 ,BICAMA GOLD MOLAS 088X188 LINHO CINZA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7536  Data Venda: 09/07/2025 Data fat:  18/07/25  Vendedor: EDSON Cliente: A EXCLUSIVA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
5656 ,BOX GOLD 158x198x23 PP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7537  Data Venda: 09/07/2025 Data fat:  09/07/25  Vendedor: EDSON Cliente: IG COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6402 ,BOX GRAN 158x198x20 COURO BEGE,,,,,1 ,,,,,
Pedido: 7538  Data Venda: 09/07/2025 Data fat:  09/07/25  Vendedor: EDSON Cliente: SONHAR COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
43 ,BICAMA GRAN 108x198 COURO PRETO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7539  Data Venda: 09/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: IG COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6204 ,BOX GRAN 108x198x28 PP3,,,,,3 ,,,,,
6205 ,BOX GRAN 108x198 x28 PP4,,,,,2 ,,,,,
6385 ,BOX GRAN 158x198x28 PP4,,,,,2 ,,,,,
6442 ,BOX GRAN 193x203x28 PP1,,,,,1 ,,,,,
6444 ,BOX GRAN 193x203x28 PP3,,,,,3 ,,,,,
6445 ,BOX GRAN 193x203x28 PP4,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7540  Data Venda: 09/07/2025 Data fat:  18/07/25  Vendedor: EDSON Cliente: REALEZA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
3461 ,BOX GOLD ANTIDERRAPANTE 088x188x23 COURO BRANCO,,,,,1 ,,,,,
4192 ,BOX GOLD ANTIDERRAPANTE 138x188x23 COURO BRANCO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7541  Data Venda: 09/07/2025 Data fat:  18/07/25  Vendedor: EDSON Cliente: ARMAZEM COLCHÕES ,,,,,,,,,,,
,,,,,,,,,,,
6358 ,BOX GRAN 158x198x10 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7543  Data Venda: 09/07/2025 Data fat:  24/07/25  Vendedor: EDSON Cliente: RODRIGUES & CALACA LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1166 ,BOX BAU GRAN 138x188 COURO PRETO,,,,,2 ,,,,,
1169 ,BOX BAU GRAN 138x188 COURO NATURAL,,,,,2 ,,,,,
1171 ,BOX BAU GRAN 138x188 COURO CHOCOLATE,,,,,2 ,,,,,
1183 ,BOX BAU GRAN 158x198 COURO CHOCOLATE,,,,,1 ,,,,,
6893 ,BOX BAU GRAN 158X198 COURO PRETO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7545  Data Venda: 10/07/2025 Data fat:  10/07/25  Vendedor: EDSON Cliente: IG COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6376 ,BOX GRAN 158x198x23 PP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7546  Data Venda: 10/07/2025 Data fat:  21/07/25  Vendedor: EDSON Cliente: RV ,,,,,,,,,,,
,,,,,,,,,,,
6232 ,BOX GRAN 108x198x28 COURO PRETO,,,,,3 ,,,,,
6412 ,BOX GRAN 158x198x28 COURO PRETO,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7547  Data Venda: 10/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: LIH HOPP COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7723 ,BOX GOLD ANTIDERRAPANTE 088X188X23 SAFIRA 02,,,,,1 ,,,,,
7724 ,BOX GOLD 158X198X23 DEVA 08,,,,,1 ,,,,,
7725 ,BICAMA GOLD 096X203 DEVA 08,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7548  Data Venda: 10/07/2025 Data fat:  11/08/25  Vendedor: EDSON Cliente: CHIMANGO DISTRIBUIDORA DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7726 ,BOX DIAMANTE 193X203X28 FACTON ROSE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7549  Data Venda: 10/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: SONOBOM LUA NOVA ,,,,,,,,,,,
,,,,,,,,,,,
7589 ,BOX GOLD ANTIDERRAPANTE 158X198X23 LINHO DEVA 08,,,,,1 ,,,,,
7727 ,BOX BAU GOLD 158X198 DEVA 08,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7550  Data Venda: 10/07/2025 Data fat:  18/07/25  Vendedor: EDSON Cliente: TELMA BABY ,,,,,,,,,,,
,,,,,,,,,,,
1164 ,BOX BAU GRAN 138x188 PP5,,,,,1 ,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,1 ,,,,,
6386 ,BOX GRAN 158x198x28 PP5,,,,,1 ,,,,,
6387 ,BOX GRAN 158x198x28 SP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7551  Data Venda: 10/07/2025 Data fat:  10/07/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
6384 ,BOX GRAN 158x198x28 PP3,,,,,5 ,,,,,
,,,,,,,,,,,
Pedido: 7552  Data Venda: 11/07/2025 Data fat:  21/07/25  Vendedor: EDSON Cliente: CONFORTT COLCHÕES - JOSE ANTONIO ,,,,,,,,,,,
,,,,,,,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,3 ,,,,,
6324 ,BOX GRAN 138x188x28 PP3,,,,,3 ,,,,,
6326 ,BOX GRAN 138x188x28 PP5,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7553  Data Venda: 11/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: CONFORTT COLCHOES - EDUARDO ,,,,,,,,,,,
,,,,,,,,,,,
7728 ,BOX BAU DIAMANTE 193X203 TECIDO PROPRIO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7555  Data Venda: 11/07/2025 Data fat:  21/07/25  Vendedor: EDSON Cliente: ESTACAO DO SONO CENTRO ,,,,,,,,,,,
,,,,,,,,,,,
6417 ,BOX GRAN 158x198x28 COURO CHOCOLATE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7556  Data Venda: 11/07/2025 Data fat:  14/07/25  Vendedor: EDSON Cliente: FC FERREIRA JACOB- DISTRIBUIDORA DE COLCHOES BURITI ,,,,,,,,,,,
,,,,,,,,,,,
240 ,BICAMA GOLD 108x198 LINHO CINZA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7557  Data Venda: 11/07/2025 Data fat:  21/08/25  Vendedor: EDSON Cliente: COLCHOES E COMPLEMENTOS ,,,,,,,,,,,
,,,,,,,,,,,
1173 ,BOX BAU GRAN 158x198 PP2,,,,,1 ,,,,,
Pedido: 7558  Data Venda: 11/07/2025 Data fat:  04/08/25  Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1021 ,BOX BAU GOLD 138x188 LINHO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7560  Data Venda: 11/07/2025 Data fat:  11/07/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
5593 ,BOX GOLD 138x188x23 FACTON BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7561  Data Venda: 11/07/2025 Data fat:  11/07/25  Vendedor: EDSON Cliente: COLCHOES E COMPLEMENTOS ,,,,,,,,,,,
,,,,,,,,,,,
1165 ,BOX BAU GRAN 138x188 SP1,,,,,2 ,,,,,
1174 ,BOX BAU GRAN 158x198 PP3,,,,,2 ,,,,,
1176 ,BOX BAU GRAN 158x198 PP5,,,,,2 ,,,,,
1177 ,BOX BAU GRAN 158x198 SP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7564  Data Venda: 15/07/2025 Data fat:  08/08/25  Vendedor: EDSON Cliente: RODRIGUES & CALACA LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1195 ,BOX BAU GRAN 193x203 COURO CHOCOLATE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7566  Data Venda: 15/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7224 ,BOX BAU  GRAN PARTIDO 138X188 PP4,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7567  Data Venda: 15/07/2025 Data fat:  11/08/25  Vendedor: EDSON Cliente: CHIMANGO DISTRIBUIDORA DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7729 ,BOX GOLD CASHMERE 193X203X25 CARAMELO/ALASKA 01,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7568  Data Venda: 15/07/2025 Data fat:  30/07/25  Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
5446 ,BOX GOLD 128x188x23 FACTON GRAFITE,,,,,1 ,,,,,
5596 ,BOX GOLD 138x188x23 FACTON GRAFITE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7569  Data Venda: 15/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: CONFORTT COLCHOES - EDUARDO ,,,,,,,,,,,
,,,,,,,,,,,
6324 ,BOX GRAN 138x188x28 PP3,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7570  Data Venda: 15/07/2025 Data fat:  11/08/25  Vendedor: EDSON Cliente: VIP INTERIORES ,,,,,,,,,,,
,,,,,,,,,,,
7730 ,BICAMA GOLD 158X198 LINHO CHOCOLATE,,,,,1 ,,,,,
7731 ,BOX GOLD ANTIDERRAPANTE 088X198X23 BENSON AMENDOA,,,,,3 ,,,,,
7732 ,BOX GOLD ANTIDERRAPANTE 158X198X23 BENSON AMENDOA,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7571  Data Venda: 15/07/2025 Data fat:  18/08/25  Vendedor: EDSON Cliente: REALEZA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6557 ,BOX BAU GRAN PARTIDO 138X188 COURO PRETO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7572  Data Venda: 15/07/2025 Data fat:  24/07/25  Vendedor: EDSON Cliente: ATUAL COLCHOES ,,,,,,,,,,,
,,,,,,,,,,,
1187 ,BOX BAU GRAN 193x203 PP4,,,,,1 ,,,,,
7224 ,BOX BAU  GRAN PARTIDO 138X188 PP4,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7573  Data Venda: 15/07/2025 Data fat:  14/08/25  Vendedor: EDSON Cliente: CHIMANGO DISTRIBUIDORA DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6482 ,BOX DIAMANTE 158X198X28 FACTON FENDI,,,,,1 ,,,,,
7334 ,BOX DIAMANTE 158X198X28 FACTON BRANCO,,,,,1 ,,,,,
7688 ,BOX DIAMANTE 158X198X28 BUCLE ALASKA 07,,,,,1 ,,,,,
7733 ,BOX DIAMANTE 158X198X28 ALASKA 03,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7574  Data Venda: 15/07/2025 Data fat:  14/08/25  Vendedor: EDSON Cliente: CHIMANGO 85 ,,,,,,,,,,,
,,,,,,,,,,,
6482 ,BOX DIAMANTE 158X198X28 FACTON FENDI,,,,,1 ,,,,,
6493 ,BOX DIAMANTE 158X198X28 FACTON GRAFITE,,,,,1 ,,,,,
7334 ,BOX DIAMANTE 158X198X28 FACTON BRANCO,,,,,1 ,,,,,
7647 ,BOX DIAMANTE 158X198X28 BUCLE ALASKA 06,,,,,1 ,,,,,
7734 ,BOX DIAMANTE 158X198X28 ALASKA 10,,,,,1 ,,,,,
7735 ,BOX DIAMANTE 158X198X28 ALASKA 04,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7575  Data Venda: 15/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: VULER COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6196 ,BOX GRAN 108x198 x23 PP1,,,,,3 ,,,,,
6316 ,BOX GRAN 138x188x23 PP1,,,,,2 ,,,,,
6376 ,BOX GRAN 158x198x23 PP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7576  Data Venda: 15/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1174 ,BOX BAU GRAN 158x198 PP3,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7577  Data Venda: 15/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
5594 ,BOX GOLD 138x188x23 FACTON FENDI,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7578  Data Venda: 15/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: SUPER SONO MR ,,,,,,,,,,,
,,,,,,,,,,,
6205 ,BOX GRAN 108x198 x28 PP4,,,,,4 ,,,,,
,,,,,,,,,,,
Pedido: 7579  Data Venda: 15/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: LIH HOPP COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7736 ,BOX BAU GOLD 096X203 MANHATA COR CHOCO,,,,,1 ,,,,,
7737 ,BICAMA GOLD 096X203 BOUCLE PLUS 14900,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7580  Data Venda: 15/07/2025 Data fat:  28/07/25  Vendedor: EDSON Cliente: REAL COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6474 ,BOX GRAN 193x203x28 COURO BEGE,,,,,1 ,,,,,
7738 ,BOX TATAME 158X198X14 PP3,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7581  Data Venda: 15/07/2025 Data fat:  22/08/25  Vendedor: EDSON Cliente: ORTOSONO QUIRINOPOLIS ,,,,,,,,,,,
,,,,,,,,,,,
7739 ,BOX DIAMANTE SEM CABECEIRA 193X203X28 TECIDO PROPRIO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7583  Data Venda: 17/07/2025 Data fat:  25/07/25  Vendedor: EDSON Cliente: LUX COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7740 ,BOX GOLD ANTIDERRAPANTE 108X198X23 DEVA 08,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7584  Data Venda: 17/07/2025 Data fat:  27/08/25  Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1174 ,BOX BAU GRAN 158x198 PP3,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7585  Data Venda: 17/07/2025 Data fat:  06/08/25  Vendedor: EDSON Cliente: FC FERREIRA JACOB- DISTRIBUIDORA DE COLCHOES BURITI ,,,,,,,,,,,
,,,,,,,,,,,
7741 ,BOX TATAME 108X198X23 LINHO GRAFITE,,,,,1 ,,,,,
7742 ,BOX TATAME 138X188X23 COURO PRETO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7586  Data Venda: 17/07/2025 Data fat:  18/08/25  Vendedor: EDSON Cliente: REALEZA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6893 ,BOX BAU GRAN 158X198 COURO PRETO,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7587  Data Venda: 17/07/2025 Data fat:  01/08/25  Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7475 ,BOX GOLD ANTIDERRAPANTE 158X198X23  LINHO SAFIRA 01,,,,,1 ,,,,,
7743 ,BOX GOLD 138X188X23 SAFIRA 09,,,,,1 ,,,,,
7744 ,BOX GOLD 138X188X23 SAFIRA 03,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7590  Data Venda: 20/07/2025 Data fat:  11/08/25  Vendedor: EDSON Cliente: BONS SONHOS COLCHOES E COMPLEMENTOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
962 ,BOX BAU GOLD 108x198 LINHO CINZA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7592  Data Venda: 20/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
6196 ,BOX GRAN 108x198 x23 PP1,,,,,1 ,,,,,
6199 ,BOX GRAN 108x198 x23 PP4,,,,,1 ,,,,,
6262 ,BOX GRAN 128x188x28 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7593  Data Venda: 20/07/2025 Data fat:  05/08/25  Vendedor: EDSON Cliente: CONFORTT COLCHOES - EDUARDO ,,,,,,,,,,,
,,,,,,,,,,,
6386 ,BOX GRAN 158x198x28 PP5,,,,,1 ,,,,,
6387 ,BOX GRAN 158x198x28 SP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7594  Data Venda: 20/07/2025 Data fat:  29/08/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
871 ,BOX BAU GOLD 088x188 LINHO BEGE,,,,,1 ,,,,,
1051 ,BOX BAU GOLD 158x198 LINHO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7595  Data Venda: 20/07/2025 Data fat:  23/07/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
4576 ,BOX GOLD ANTIDERRAPANTE 193x203x23 VELUDO 2489,,,,,1 ,,,,,
6384 ,BOX GRAN 158x198x28 PP3,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7596  Data Venda: 20/07/2025 Data fat:  12/08/25  Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,2 ,,,,,
6324 ,BOX GRAN 138x188x28 PP3,,,,,1 ,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,2 ,,,,,
6386 ,BOX GRAN 158x198x28 PP5,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7597  Data Venda: 20/07/2025 Data fat:  25/07/25  Vendedor: EDSON Cliente: FC FERREIRA JACOB- DISTRIBUIDORA DE COLCHOES BURITI ,,,,,,,,,,,
,,,,,,,,,,,
240 ,BICAMA GOLD 108x198 LINHO CINZA,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7598  Data Venda: 20/07/2025 Data fat:  18/08/25  Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
1043 ,BOX BAU GOLD 158x198 COURO CARAMELO,,,,,1 ,,,,,
6500 ,BOX BAU GOLD 088X188 FACTON PRATA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7599  Data Venda: 20/07/2025 Data fat:  18/08/25  Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
6500 ,BOX BAU GOLD 088X188 FACTON PRATA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7600  Data Venda: 21/07/2025 Data fat:  01/08/25  Vendedor: EDSON Cliente: CONFORTT COLCHÕES - JOSE ANTONIO ,,,,,,,,,,,
,,,,,,,,,,,
6026 ,BOX GRAN 088x188x28 PP5,,,,,6 ,,,,,
,,,,,,,,,,,
Pedido: 7601  Data Venda: 21/07/2025 Data fat:  18/08/25  Vendedor: EDSON Cliente: VULER COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7046 ,BOX TATAME 158x198x23 LINHO AREIA,,,,,1 ,,,,,
7646 ,BOX GOLD 193X203X23 LINHO DEVA 01,,,,,1 ,,,,,
Pedido: 7602  Data Venda: 21/07/2025 Data fat:  15/08/25  Vendedor: EDSON Cliente: CASA CRIS COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
38 ,BICAMA GRAN 108x198 PP2,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7603  Data Venda: 21/07/2025 Data fat:  11/08/25  Vendedor: EDSON Cliente: ELY COLCHOES ,,,,,,,,,,,
,,,,,,,,,,,
7216 ,BOX DIAMANTE 193X203X28 FACTON CINZA,,,,,1 ,,,,,
7329 ,BOX DIAMANTE 158X198X28 FACTON BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7604  Data Venda: 21/07/2025 Data fat:  05/08/25  Vendedor: EDSON Cliente: CONFORTT COLCHOES - EDUARDO ,,,,,,,,,,,
,,,,,,,,,,,
7384 ,BOX DIAMANTE 138X188X28 COURO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7605  Data Venda: 21/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: LEMA REPRESENTAÇOES ,,,,,,,,,,,
,,,,,,,,,,,
1168 ,BOX BAU GRAN 138x188 COURO BEGE,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7606  Data Venda: 21/07/2025 Data fat:  25/07/25  Vendedor: EDSON Cliente: MARTINS DIAS E SILVA LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6207 ,BOX GRAN 108x198 x28 SP1,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7607  Data Venda: 21/07/2025 Data fat:  04/08/25  Vendedor: EDSON Cliente: REAL COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
238 ,BICAMA GOLD 108x198 FACTON GRAFITE,,,,,1 ,,,,,
3932 ,BOX GOLD ANTIDERRAPANTE 108x198x23 FACTON BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7608  Data Venda: 21/07/2025 Data fat:  31/07/25  Vendedor: EDSON Cliente: LIH HOPP COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
4508 ,BOX GOLD ANTIDERRAPANTE 193x203x23 COURO CARAMELO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7609  Data Venda: 21/07/2025 Data fat:  07/08/25  Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
6987 ,BOX BAU GRAN PARTIDO 138X188 PP3,,,,,1 ,,,,,
7751 ,BOX GRAN PARTIDA 138X188X28 PP3,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7610  Data Venda: 21/07/2025 Data fat:  07/08/25  Vendedor: EDSON Cliente: LUX COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
242 ,BICAMA GOLD 108x198 LINHO BEGE,,,,,1 ,,,,,
